title,year,number_ratings,average_rating,length,genres
Next Gen,2018,"Weighted average of 2.99 based on 18,454 ratings",3.0,105 mins   More at IMDB TMDB,"Animation, Science Fiction, Comedy, Action, Family, Adventure, Moving Relationship Stories, Epic Heroes, Adorable Animals And Heartwarming Families, Kids' Animated Fun And Adventure, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Thought-Provoking Sci-Fi Action And Future Technology, Show All…"
Like Father,2018,"Weighted average of 2.80 based on 16,664 ratings",2.8,103 mins   More at IMDB TMDB,"Drama, Relationship Comedy, Moving Relationship Stories, Quirky And Endearing Relationships, Laugh-Out-Loud Relationship Entanglements, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Enduring Stories Of Family And Marital Drama, Show All…"
Padmaavat,2018,"Weighted average of 3.33 based on 15,313 ratings",3.3,163 mins   More at IMDB TMDB,"History, Romance, Drama, Epic History And Literature, Historical Battles And Epic Heroism, Captivating Vision And Shakespearean Drama, Bollywood Emotional Dramas, Fantasy Adventure, Heroism, And Swordplay, Lavish Dramas And Sumptuous Royalty, Show All…"
The Outsider,2018,"Weighted average of 2.70 based on 17,020 ratings",2.7,120 mins   More at IMDB TMDB,"Drama, Crime, Mystery, Crime, Drugs And Gangsters, Gritty Crime And Ruthless Gangsters, Brutal, Violent Prison Drama, Violent Crime And Drugs, Violent Action, Guns, And Crime, Heists And Thrilling Action, Show All…"
Holiday,2018,"Weighted average of 3.16 based on 8,271 ratings",3.2,93 mins   More at IMDB TMDB,"Drama, Crime, Intense Violence And Sexual Transgression, Graphic Violence And Brutal Revenge, Challenging Or Sexual Themes & Twists, Show All…"
Hotel by the River,2018,"Weighted average of 3.69 based on 7,365 ratings",3.7,96 mins   More at IMDB TMDB,Drama
The Front Runner,2018,"Weighted average of 3.02 based on 11,457 ratings",3.0,113 mins   More at IMDB TMDB,"Drama, History, Politics And Human Rights, Riveting Political And Presidential Drama, Politics, Propaganda, And Political Documentaries, Show All…"
Hellraiser: Judgment,2018,"Weighted average of 1.87 based on 12,052 ratings",1.9,81 mins   More at IMDB TMDB,"Thriller, Horror, Thrillers And Murder Mysteries, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Show All…"
Grass,2018,"Weighted average of 3.64 based on 7,744 ratings",3.6,66 mins   More at IMDB TMDB,Drama
Super Troopers 2,2018,"Weighted average of 2.66 based on 16,284 ratings",2.7,100 mins   More at IMDB TMDB,"Crime, Comedy, Mystery, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Amusing Jokes And Witty Satire, Laugh-Out-Loud Relationship Entanglements, Action Comedy And Silly Heroics, Show All…"
Non-Fiction,2018,"Weighted average of 3.29 based on 9,624 ratings",3.3,107 mins   More at IMDB TMDB,"Romance, Drama, Comedy, Relationship Comedy, Charming Romances And Delightful Chemistry, Show All…"
Then Came You,2018,"Weighted average of 2.93 based on 13,547 ratings",2.9,97 mins   More at IMDB TMDB,"Comedy, Drama, Relationship Comedy, Moving Relationship Stories, Touching And Sentimental Family Stories, Quirky And Endearing Relationships, Powerful Stories Of Heartbreak And Suffering, Laugh-Out-Loud Relationship Entanglements, Emotional Teen Coming-Of-Age Stories, Show All…"
Escape at Dannemora,2018,"Weighted average of 3.97 based on 8,545 ratings",4.0,441 mins   More at IMDB TMDB,"Crime, Drama, Crime, Drugs And Gangsters, Brutal, Violent Prison Drama, Show All…"
The World Is Yours,2018,"Weighted average of 3.45 based on 9,913 ratings",3.5,94 mins   More at IMDB TMDB,"Crime, Comedy"
What’s Wrong with Secretary Kim,2018,"Weighted average of 3.53 based on 16,047 ratings",3.5,"1,088 mins   More at IMDB TMDB","Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Charming Romances And Delightful Chemistry, Captivating Relationships And Charming Romance, Passion And Romance, Quirky And Endearing Relationships, Show All…"
Irreplaceable You,2018,"Weighted average of 2.95 based on 14,076 ratings",3.0,96 mins   More at IMDB TMDB,"Drama, Comedy, Romance, Moving Relationship Stories, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Quirky And Endearing Relationships, Passion And Romance, Show All…"
October,2018,"Weighted average of 3.63 based on 11,982 ratings",3.6,109 mins   More at IMDB TMDB,"Romance, Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Bollywood Emotional Dramas, Show All…"
Vada Chennai,2018,"Weighted average of 4.13 based on 12,469 ratings",4.1,166 mins   More at IMDB TMDB,"Crime, Drama, Action, Crime, Drugs And Gangsters, Bollywood Emotional Dramas, Show All…"
Loro,2018,"Weighted average of 3.42 based on 12,203 ratings",3.4,157 mins   More at IMDB TMDB,Drama
Starfish,2018,"Weighted average of 3.06 based on 6,292 ratings",3.1,101 mins   More at IMDB TMDB,"Science Fiction, Drama, Horror, Horror, The Undead And Monster Classics, Surreal And Thought-Provoking Visions Of Life And Death, Terrifying, Haunted, And Supernatural Horror, Show All…"
Sorry Angel,2018,"Weighted average of 3.62 based on 8,323 ratings",3.6,132 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
"Hale County This Morning, This Evening",2018,"Weighted average of 3.56 based on 7,071 ratings",3.6,76 mins   More at IMDB TMDB,Documentary
The Holiday Calendar,2018,"Weighted average of 2.41 based on 14,852 ratings",2.4,94 mins   More at IMDB TMDB,"Romance, Comedy, Family, Relationship Comedy, Touching And Sentimental Family Stories, Holiday Joy And Heartwarming Christmas, Laugh-Out-Loud Relationship Entanglements, Charming Romances And Delightful Chemistry, Show All…"
Banana Split,2018,"Weighted average of 3.07 based on 10,089 ratings",3.1,88 mins   More at IMDB TMDB,Comedy
Persona,2018,"Weighted average of 4.29 based on 12,691 ratings",4.3,792 mins   More at IMDB TMDB,"Mystery, Drama, Crime, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Noir And Dark Crime Dramas, Gripping, Intense Violent Crime, Show All…"
Escape Plan 2: Hades,2018,"Weighted average of 1.77 based on 16,484 ratings",1.8,93 mins   More at IMDB TMDB,"Thriller, Action, High Speed And Special Ops, Intense Combat And Martial Arts, Superheroes In Action-Packed Battles With Villains, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
The Realm,2018,"Weighted average of 3.80 based on 10,611 ratings",3.8,132 mins   More at IMDB TMDB,"Thriller, Drama, Mystery"
Stree,2018,"Weighted average of 3.27 based on 15,239 ratings",3.3,128 mins   More at IMDB TMDB,"Horror, Comedy, Horror, The Undead And Monster Classics, Crude Humor And Satire, Spooky, Scary Comedy, Terrifying, Haunted, And Supernatural Horror, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Amusing Jokes And Witty Satire, Show All…"
Carmen & Lola,2018,"Weighted average of 3.50 based on 10,086 ratings",3.5,103 mins   More at IMDB TMDB,"Drama, Romance"
The Biggest Little Farm,2018,"Weighted average of 3.68 based on 10,640 ratings",3.7,91 mins   More at IMDB TMDB,"Documentary, Humanity'S Odyssey: Earth And Beyond, Surreal And Thought-Provoking Visions Of Life And Death, Adorable Animals And Heartwarming Families, Show All…"
The Breaker Upperers,2018,"Weighted average of 3.04 based on 11,525 ratings",3.0,82 mins   More at IMDB TMDB,Comedy
Where Hands Touch,2018,"Weighted average of 2.64 based on 9,919 ratings",2.6,122 mins   More at IMDB TMDB,"Romance, Drama, War, Moving Relationship Stories, Nazis And World War II, Emotional Teen Coming-Of-Age Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Show All…"
Gringo,2018,"Weighted average of 2.65 based on 13,603 ratings",2.7,111 mins   More at IMDB TMDB,"Action, Crime, Comedy, Crude Humor And Satire, Gritty Crime And Ruthless Gangsters, Amusing Jokes And Witty Satire, Show All…"
I Am Jonas,2018,"Weighted average of 3.32 based on 12,200 ratings",3.3,82 mins   More at IMDB TMDB,"TV Movie, Drama, Romance"
Butterflies,2018,"Weighted average of 3.67 based on 13,868 ratings",3.7,117 mins   More at IMDB TMDB,"Drama, Comedy"
Beirut,2018,"Weighted average of 3.10 based on 12,030 ratings",3.1,109 mins   More at IMDB TMDB,"Action, Drama, Thriller, High Speed And Special Ops, Intense Political And Terrorist Thrillers, Exciting Spy Thrillers With Tense Intrigue, Explosive And Action-Packed Heroes Vs. Villains, Politics, Propaganda, And Political Documentaries, Racism And The Powerful Fight For Justice, Show All…"
Lake Michigan Monster,2018,"Weighted average of 3.54 based on 5,981 ratings",3.5,78 mins   More at IMDB TMDB,"Fantasy, Mystery, Horror, Comedy"
The Little Stranger,2018,"Weighted average of 2.84 based on 9,088 ratings",2.8,111 mins   More at IMDB TMDB,"Mystery, Horror, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Moving Relationship Stories, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Show All…"
K.G.F: Chapter 1,2018,"Weighted average of 3.29 based on 14,750 ratings",3.3,156 mins   More at IMDB TMDB,"Adventure, Thriller, Crime, Action, Epic Heroes, Bollywood Emotional Dramas, Superheroes In Action-Packed Battles With Villains, Show All…"
Kursk,2018,"Weighted average of 3.22 based on 10,097 ratings",3.2,118 mins   More at IMDB TMDB,"Action, Drama, History, Thriller, Politics And Human Rights, Disastrous Voyages And Heroic Survival, Political Drama, Patriotism, And War, Bravery In War, Dangerous Technology And The Apocalypse, Politics, Propaganda, And Political Documentaries, Show All…"
Cunk on…,2018,"Weighted average of 4.23 based on 10,551 ratings",4.2,150 mins   More at TMDB,"Documentary, Comedy"
On Your Wedding Day,2018,"Weighted average of 3.40 based on 12,210 ratings",3.4,110 mins   More at IMDB TMDB,"Drama, Romance"
1985,2018,"Weighted average of 3.83 based on 5,484 ratings",3.8,85 mins   More at IMDB TMDB,Drama
The Hurricane Heist,2018,"Weighted average of 2.19 based on 12,754 ratings",2.2,103 mins   More at IMDB TMDB,"Crime, Action, Adventure, Thriller, High Speed And Special Ops, Adrenaline-Fueled Action And Fast Cars, Explosive And Action-Packed Heroes Vs. Villains, Heists And Thrilling Action, Superheroes In Action-Packed Battles With Villains, Dangerous Technology And The Apocalypse, Show All…"
Candy Jar,2018,"Weighted average of 2.83 based on 12,438 ratings",2.8,92 mins   More at IMDB TMDB,"Drama, Comedy, Romance, Underdogs And Coming Of Age, Teen School Antics And Laughter, Student Coming-Of-Age Challenges, Touching And Sentimental Family Stories, Emotional Teen Coming-Of-Age Stories, Show All…"
Modest Heroes,2018,"Weighted average of 3.38 based on 9,939 ratings",3.4,54 mins   More at IMDB TMDB,"Fantasy, Animation, Drama, Adventure"
96,2018,"Weighted average of 3.90 based on 12,044 ratings",3.9,159 mins   More at IMDB TMDB,"Romance, Moving Relationship Stories, Bollywood Emotional Dramas, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Show All…"
The Guy Who Didn’t Like Musicals,2018,"Weighted average of 4.08 based on 9,795 ratings",4.1,113 mins   More at IMDB TMDB,"Horror, Comedy, Music"
Blaze,2018,"Weighted average of 3.52 based on 6,178 ratings",3.5,129 mins   More at IMDB TMDB,"History, Drama, Music"
Peterloo,2018,"Weighted average of 3.44 based on 6,907 ratings",3.4,154 mins   More at IMDB TMDB,"History, Drama, Epic History And Literature, Politics And Human Rights, Lavish Dramas And Sumptuous Royalty, Captivating Vision And Shakespearean Drama, Historical Battles And Epic Heroism, Political Drama, Patriotism, And War, Riveting Political And Presidential Drama, Show All…"
Andre the Giant,2018,"Weighted average of 3.68 based on 12,174 ratings",3.7,85 mins   More at IMDB TMDB,"Documentary, Humanity And The World Around Us, Underdog Fighting And Boxing Stories, Show All…"
Action Point,2018,"Weighted average of 2.31 based on 12,436 ratings",2.3,85 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Teen School Antics And Laughter, Amusing Jokes And Witty Satire, Kids' Animated Fun And Adventure, Show All…"
Rascal Does Not Dream of Bunny Girl Senpai,2018,"Weighted average of 3.59 based on 14,499 ratings",3.6,312 mins   More at IMDB TMDB,"Mystery, Drama, Comedy, Animation, Underdogs And Coming Of Age, Emotional And Captivating Fantasy Storytelling, Captivating Relationships And Charming Romance, Emotional Teen Coming-Of-Age Stories, Show All…"
Monster,2018,"Weighted average of 3.25 based on 9,896 ratings",3.2,98 mins   More at IMDB TMDB,"Crime, Drama"
Shakedown,2018,"Weighted average of 3.93 based on 3,918 ratings",3.9,72 mins   More at IMDB TMDB,Documentary
3 Faces,2018,"Weighted average of 3.57 based on 7,906 ratings",3.6,100 mins   More at IMDB TMDB,Drama
The Land of Steady Habits,2018,"Weighted average of 3.00 based on 10,253 ratings",3.0,98 mins   More at IMDB TMDB,"Drama, Comedy, Underdogs And Coming Of Age, Touching And Sentimental Family Stories, Enduring Stories Of Family And Marital Drama, Quirky And Endearing Relationships, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Show All…"
On My Skin,2018,"Weighted average of 3.73 based on 12,811 ratings",3.7,100 mins   More at IMDB TMDB,Drama
Champions,2018,"Weighted average of 3.31 based on 15,567 ratings",3.3,124 mins   More at IMDB TMDB,"Family, Comedy, Drama"
The Photographer of Mauthausen,2018,"Weighted average of 3.36 based on 14,180 ratings",3.4,111 mins   More at IMDB TMDB,"Thriller, History, Drama"
A Twelve-Year Night,2018,"Weighted average of 3.79 based on 9,029 ratings",3.8,122 mins   More at IMDB TMDB,"Drama, Crime, History"
In the Aisles,2018,"Weighted average of 3.62 based on 9,633 ratings",3.6,125 mins   More at IMDB TMDB,Drama
Waco,2018,"Weighted average of 3.71 based on 10,037 ratings",3.7,292 mins   More at IMDB TMDB,"Drama, Crime, Faith And Religion, Politics, Propaganda, And Political Documentaries, Show All…"
Be with You,2018,"Weighted average of 3.77 based on 8,765 ratings",3.8,132 mins   More at IMDB TMDB,"Romance, Drama, Fantasy"
You Might Be the Killer,2018,"Weighted average of 2.96 based on 9,354 ratings",3.0,92 mins   More at IMDB TMDB,"Horror, Comedy, Mystery, Crude Humor And Satire, Gory, Gruesome, And Slasher Horror, Spooky, Scary Comedy, Show All…"
Billie & Emma,2018,"Weighted average of 3.57 based on 3,923 ratings",3.6,107 mins   More at IMDB TMDB,"Romance, Drama"
Adam Sandler: 100% Fresh,2018,"Weighted average of 3.75 based on 10,738 ratings",3.8,73 mins   More at IMDB TMDB,"Documentary, Music, Comedy"
Galveston,2018,"Weighted average of 3.12 based on 9,043 ratings",3.1,91 mins   More at IMDB TMDB,"Thriller, Crime, Drugs And Gangsters, Powerful Stories Of Heartbreak And Suffering, Gritty Crime And Ruthless Gangsters, Touching And Sentimental Family Stories, Gripping, Intense Violent Crime, Heists And Thrilling Action, Show All…"
"Ruben Brandt, Collector",2018,"Weighted average of 3.79 based on 8,680 ratings",3.8,94 mins   More at IMDB TMDB,"Animation, Thriller, Action, Crime"
May the Devil Take You,2018,"Weighted average of 3.01 based on 9,462 ratings",3.0,110 mins   More at IMDB TMDB,"Thriller, Horror, Mystery, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Survival Horror And Zombie Carnage, Show All…"
Along with the Gods: The Last 49 Days,2018,"Weighted average of 3.44 based on 11,537 ratings",3.4,141 mins   More at IMDB TMDB,"Action, Thriller, Fantasy, Adventure"
