title,year,number_ratings,average_rating,length,genres
Generation Aami,2018,Weighted average of 3.44 based on 332 ratings,3.4,122 mins   More at IMDB TMDB,Drama
Saint Young Men,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,"Fantasy, Comedy"
JoJo’s Bizarre Adventure: Golden Wind,2018,Weighted average of 3.78 based on 353 ratings,3.8,More at TMDB,Animation
Racetime,2018,Weighted average of 3.09 based on 249 ratings,3.1,90 mins   More at IMDB TMDB,"Family, Animation, Adventure, Comedy"
Horror and Hamsters,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Comedy, Horror"
Night Trap,2018,No number of ratings available,No average rating available,48 mins   More at IMDB TMDB,Horror
The Orphanage,2018,Weighted average of 3.12 based on 315 ratings,3.1,96 mins   More at IMDB TMDB,"TV Movie, History, Drama"
Hilda Hilst Pede Contato,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
This Is Måneskin,2018,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,"Documentary, Music"
Each and Every Moment,2018,Weighted average of 3.44 based on 211 ratings,3.4,105 mins   More at IMDB TMDB,Documentary
Beck 37 - Without Intent,2018,Weighted average of 3.15 based on 321 ratings,3.2,90 mins   More at IMDB TMDB,"Mystery, Drama, Crime, Thriller"
Gaby Estrella: O Filme,2018,Weighted average of 2.86 based on 310 ratings,2.9,94 mins   More at IMDB TMDB,"Family, Comedy"
Uncle,2018,Weighted average of 2.87 based on 404 ratings,2.9,145 mins   More at IMDB TMDB,"Thriller, Drama"
Ani… Dr. Kashinath Ghanekar,2018,Weighted average of 3.49 based on 245 ratings,3.5,159 mins   More at IMDB TMDB,Drama
Jules of Light and Dark,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Drama
All You Ever Wished For,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Drama, Comedy"
Danger One,2018,Weighted average of 3.09 based on 234 ratings,3.1,101 mins   More at IMDB TMDB,"Comedy, Action"
Rest in Power: The Trayvon Martin Story,2018,No number of ratings available,No average rating available,252 mins   More at IMDB TMDB,Documentary
Coldplay: Live In São Paulo,2018,Weighted average of 3.76 based on 248 ratings,3.8,121 mins   More at TMDB,No genres available
The Trial of Ratko Mladic,2018,Weighted average of 3.50 based on 226 ratings,3.5,99 mins   More at IMDB TMDB,"History, Documentary"
Olympia,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Drama, Romance"
The Bobby Brown Story,2018,No number of ratings available,No average rating available,240 mins   More at IMDB TMDB,Drama
Kirrak Party,2018,Weighted average of 3.14 based on 411 ratings,3.1,153 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Party Mom,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Drama, TV Movie, Thriller, Crime"
"Rona, Azim’s Mother",2018,Weighted average of 3.13 based on 233 ratings,3.1,89 mins   More at IMDB TMDB,Drama
Jean Paul Gaultier : Freak & Chic,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Documentary
Domestique,2018,No number of ratings available,No average rating available,117 mins   More at IMDB TMDB,Drama
Absence,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
1968,2018,Weighted average of 3.41 based on 257 ratings,3.4,93 mins   More at IMDB TMDB,"Documentary, History"
Wunderland,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Thriller, Drama, Action, War, War And Historical Adventure, Military Combat And Heroic Soldiers, Nazis And World War II, Bravery In War, Historical Battles And Epic Heroism, Show All…"
Happy Phirr Bhag Jayegi,2018,Weighted average of 2.83 based on 340 ratings,2.8,136 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
La Casa Rosada,2018,Weighted average of 3.38 based on 204 ratings,3.4,102 mins   More at IMDB TMDB,No genres available
The Extraordinary Journey of Celeste García,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Comedy, Drama"
<3,2018,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Documentary
Afraid,2018,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,"Thriller, Horror"
A Taste of Phobia,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Horror
Kiss that Kills: Parallel,2018,No number of ratings available,No average rating available,130 mins   More at TMDB,"Mystery, Drama"
Being Blacker,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Sextape,2018,Weighted average of 2.99 based on 217 ratings,3.0,98 mins   More at IMDB TMDB,Comedy
Touch Chesi Chudu,2018,Weighted average of 2.68 based on 401 ratings,2.7,147 mins   More at IMDB TMDB,Action
Quiet Heroes,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
La prima pietra,2018,Weighted average of 3.14 based on 307 ratings,3.1,77 mins   More at IMDB TMDB,"Comedy, Drama"
The Bikes of Wrath,2018,Weighted average of 3.49 based on 216 ratings,3.5,102 mins   More at IMDB TMDB,Documentary
Likemeback,2018,Weighted average of 2.88 based on 217 ratings,2.9,80 mins   More at IMDB TMDB,Drama
Anote’s Ark,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Plan V,2018,Weighted average of 2.58 based on 308 ratings,2.6,93 mins   More at IMDB TMDB,"Romance, Comedy"
Music Teacher,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,"Romance, Drama, Music"
Abnormal Attraction,2018,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,"Adventure, Comedy, Fantasy, Crude Humor And Satire, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Spooky, Scary Comedy, Show All…"
Electric Love,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Comedy
Being Serena,2018,No number of ratings available,No average rating available,150 mins   More at IMDB TMDB,Documentary
Rompis,2018,Weighted average of 3.11 based on 340 ratings,3.1,99 mins   More at IMDB TMDB,"Romance, Drama"
Paranormal Demons,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Horror, Thriller"
Ahockalypse,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Horror, Fantasy, Adventure"
Curse of the Scarecrow,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Horror
Architecture of Infinity,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Folklore: Mongdal,2018,Weighted average of 3.21 based on 202 ratings,3.2,49 mins   More at IMDB TMDB,"Horror, TV Movie"
El Día de la Unión,2018,Weighted average of 2.88 based on 280 ratings,2.9,110 mins   More at IMDB TMDB,Drama
The Unorthodox,2018,Weighted average of 3.52 based on 200 ratings,3.5,92 mins   More at IMDB TMDB,"History, Drama, Comedy"
Chronicle of the After-School Wars,2018,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,"Horror, Drama"
Our Departures,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Drama, Family"
Zombiepura,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Horror, Comedy"
Cute Devil,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
The Campus,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Horror
Living in the Future’s Past,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
Cooked: Survival by Zip Code,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Documentary
Paper Boy,2018,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,Romance
Exposure,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Horror
Becoming Animal,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Thimiru Pudichavan,2018,Weighted average of 2.90 based on 410 ratings,2.9,156 mins   More at IMDB TMDB,"Action, Drama"
The Fruit Machine,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Documentary
Now It’s Dark,2018,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,Drama
The Flatwoods Monster: A Legacy of Fear,2018,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,Documentary
The Guardian Angel,2018,Weighted average of 3.02 based on 216 ratings,3.0,102 mins   More at IMDB TMDB,"Drama, Thriller"
Anyone Home?,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Horror
Silam,2018,Weighted average of 2.79 based on 293 ratings,2.8,80 mins   More at IMDB TMDB,Horror
DeadThirsty,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Horror
SuperGrid,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Science Fiction, Action"
My Dear Prime Minister,2018,Weighted average of 3.39 based on 208 ratings,3.4,104 mins   More at IMDB TMDB,Drama
RIDE,2018,Weighted average of 2.96 based on 316 ratings,3.0,102 mins   More at IMDB TMDB,"Action, Thriller"
Dogman’s Rabies: Underdog,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Horror, Crime, Thriller"
Find Me,2018,Weighted average of 3.17 based on 230 ratings,3.2,104 mins   More at IMDB TMDB,Drama
Son of Adam,2018,Weighted average of 2.72 based on 364 ratings,2.7,109 mins   More at IMDB TMDB,"Drama, Thriller, Mystery"
The Whisper of the Jaguar,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Drama
Julius,2018,Weighted average of 3.21 based on 346 ratings,3.2,97 mins   More at IMDB TMDB,Comedy
L Storm,2018,Weighted average of 3.01 based on 268 ratings,3.0,97 mins   More at IMDB TMDB,"Thriller, Crime, Action"
Penalty Kick,2018,Weighted average of 2.60 based on 306 ratings,2.6,89 mins   More at IMDB TMDB,Comedy
Curse of the Witch’s Doll,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Horror
Bhayanakam,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"History, Drama"
Dons of Disco,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Viking Destiny,2018,Weighted average of 2.74 based on 221 ratings,2.7,91 mins   More at IMDB TMDB,"Fantasy, Action, Adventure"
The Necromancer,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Horror
Drive Me Home,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Drama
Deep Rivers,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Drama
A Perfect 14,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Documentary
History of Love,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
An Inspector Calls,2018,Weighted average of 2.74 based on 256 ratings,2.7,More at IMDB TMDB,"Drama, Mystery"
The Dwarves of Demrel,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, Fantasy, Horror"
5 Weddings,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Romance, Drama, Comedy"
Rasuk,2018,Weighted average of 2.67 based on 268 ratings,2.7,89 mins   More at IMDB TMDB,"Drama, Horror"
Neevevaro,2018,Weighted average of 3.16 based on 342 ratings,3.2,130 mins   More at IMDB TMDB,"Romance, Thriller"
Haami,2018,Weighted average of 3.35 based on 314 ratings,3.4,133 mins   More at IMDB TMDB,Drama
Paris to Pittsburgh,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Winter Ridge,2018,Weighted average of 2.82 based on 206 ratings,2.8,90 mins   More at IMDB TMDB,"Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Noir And Dark Crime Dramas, Twisted Dark Psychological Thriller, Gripping, Intense Violent Crime, Show All…"
Nimir,2018,Weighted average of 3.15 based on 362 ratings,3.1,130 mins   More at IMDB TMDB,"Comedy, Thriller"
The State Against Mandela and the Others,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Animation, Documentary, History"
Long Time No Sea,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Drama, Family"
Retrospekt,2018,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Drama
Bizim Köyün Şarkısı,2018,Weighted average of 2.78 based on 360 ratings,2.8,104 mins   More at IMDB TMDB,"Family, Comedy"
"Animus Animalis (A Story about People, Animals and Things)",2018,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Documentary
Dead by Christmas,2018,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,Horror
Elton John: I’m Still Standing - A Grammy Salute,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Documentary, Music"
Stars in the Sky: A Hunting Story,2018,Weighted average of 3.46 based on 252 ratings,3.5,69 mins   More at IMDB TMDB,Documentary
Blood Paradise,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Mystery, Horror, Comedy"
The Famous Five and the Valley of Dinosaurs,2018,Weighted average of 2.91 based on 302 ratings,2.9,102 mins   More at IMDB TMDB,"Family, Adventure"
Karma,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Horror
The Kamagasaki Cauldron War,2018,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,Drama
Mataindios,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Drama
Commander Arian,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Documentary
Zakir Khan: Kaksha Gyarvi,2018,Weighted average of 3.54 based on 304 ratings,3.5,75 mins   More at IMDB TMDB,Comedy
True Fiction,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Thriller
American Dynasties: The Kennedys,2018,No number of ratings available,No average rating available,252 mins   More at IMDB TMDB,Documentary
